transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,Usia,Durasi Perjalanan,usia
SLBO053R5B97ES,2718070346782735,dki,Asman Uyainah,F,2005,2,Pulo Gadung - Monas,1.0,P00014,Bermis,-6.178203,106.89859,14,P00192,Pulo Gadung 1,-6.183239,106.90907,15.0,2023-04-06 17:54:40,3500.0,19,0 days 01:02:02,54
NERB060Z9U26QA,342531623551844,emoney,Zulaikha Yulianti,F,1991,13,Ciledug - Tendean,0.0,P00136,Mayestik,-6.241921,106.79077,9,P00259,Tirtayasa,-6.239207,106.80777,11.0,2023-04-06 19:02:35,3500.0,33,0 days 01:39:43,54
FFFD542E0I01VT,349944373495091,emoney,Oliva Sirait,M,1983,7P,Pondok Kelapa - BKN,0.0,B00335P,Embun Pagi Islamic Elementary School,-6.248768,106.92911,9,B02141P,Lion Center,-6.240451,106.87898,27.0,2023-04-06 18:49:05,3500.0,41,0 days 01:34:46,54
RDHH403G9F87UD,4428582927102421723,brizzi,"dr. Belinda Handayani, S.E.",M,2002,JAK.02,Kampung Melayu - Duren Sawit,1.0,B05083P,Simpang Pondok Bambu Batas 2,-6.241533,106.90058,9,B02227P,Masjid Al Akhbar PWI 2,-6.233343,106.88858,17.0,2023-04-06 17:16:54,0.0,22,0 days 01:09:02,54
RPGD735N1P09RR,566171543168,flazz,Laila Simanjuntak,F,1992,11,Pulo Gebang - Matraman,0.0,P00224,Slamet Riyadi,-6.208533,106.85929,16,P00134,Matraman 1,-6.19998,106.85443,18.0,2023-04-06 18:24:04,3500.0,32,0 days 01:27:14,54
VKMQ497G9U30ID,213121690546749,emoney,Pranata Wahyudin,F,2009,JAK.36,Cilangkap - Cililitan,1.0,B00949P,Jln. Budi Murni Raya Cilangkap,-6.33352,106.89479,25,B01079P,Jln. Giri Kencana Raya Cilangkap,-6.340412,106.90292,30.0,2023-04-06 17:42:49,0.0,15,0 days 01:10:58,54
GWXY864F5G21PN,3527853482331808,dki,Puti Paris Marpaung,M,2003,13B,Puri Beta - Pancoran Barat,0.0,P00200,Rawa Barat,-6.238947,106.81624,12,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,13.0,2023-04-06 19:23:23,3500.0,21,0 days 01:52:46,54
NHOI313M4T53KB,5542490449138301,dki,Sutan Narji Nasyidah,M,2001,1Q,Rempoa - Blok M,0.0,B05416P,SPBU Shell Rempoa,-6.265358,106.76615,5,B02117P,Lapangan Hankam,-6.258139,106.76796,8.0,2023-04-06 18:05:52,3500.0,23,0 days 01:39:09,54
LPJU661K0E10NR,4380875529452127,dki,Tirtayasa Sitorus,F,1988,JAK.06,Kampung Rambutan - Pondok Gede,1.0,B00700P,Green Terrace,-6.303484,106.88539,13,B02502P,Museum Nasional VIsible Storage,-6.307188,106.89653,16.0,2023-04-06 18:10:10,0.0,36,0 days 01:25:25,54
UCUQ627X8B35RN,340065298083181,emoney,Tgk. Garda Utami,F,2010,M7,Kampung Rambutan - Monas,1.0,P00051,Dukuh Atas,-6.205702,106.82223,5,P00060,Flyover Raya Bogor,-6.3065,106.8657,24.0,2023-04-06 18:04:25,3500.0,14,0 days 01:15:24,54
BJXX713M4L67FK,4290559479079,online,Lutfan Hakim,M,2011,T21,Palem Semi - Bundaran Senayan,0.0,B00611P,Gelora Bung Karno 1,-6.224642,106.8056,9,B05544P,Summitmas,-6.225826,106.80402,10.0,2023-04-06 17:33:40,20000.0,13,0 days 00:50:11,54
VPEP441A7Q02SD,213155263532652,emoney,Restu Waluyo,F,1984,12A,Pelabuhan Kaliadem - Kota,1.0,P00008,Bandengan Selatan,-6.136318,106.80347,2,B02805P,Perumahan Buddha Tzu Chi 2,-6.107634,106.77184,17.0,2023-04-06 18:00:19,3500.0,40,0 days 01:35:42,54
VKYF626M4F00NH,4294484188649274,dki,Gara Sitompul,F,1999,9D,Pasar Minggu - Tanah Abang,1.0,B00694P,Grand Sahid,-6.210975,106.82059,31,P00256,MH Thamrin,-6.188149,106.82299,37.0,2023-04-06 19:20:14,3500.0,25,0 days 01:27:56,54
GOOA767I5Q85LP,180057903365395,emoney,Daryani Prabowo,M,1989,1,Blok M - Kota,0.0,P00133,Masjid Agung,-6.236483,106.79845,2,P00183,Polda Metro Jaya,-6.221094,106.81028,5.0,2023-04-06 18:55:16,3500.0,35,0 days 01:15:44,54
ASXX638H8D38WB,3551174827324245,dki,Gangsa Widodo,M,1966,3A,Rusun Pesakih - Kalideres,0.0,B03286P,Rusun Pesakih,-6.161468,106.71698,0,B02379P,Masjid Raya KH Hasyim Asyari,-6.159272,106.71708,1.0,2023-04-06 16:58:35,0.0,58,0 days 00:51:05,54
PXFW604J9N82KP,340858239719917,emoney,"Yance Pratama, S.Kom",F,1994,6N,Ragunan - Blok M via Kemang,0.0,B00037P,Ampera 3,-6.291196,106.81706,4,B01272P,Jln. Kenanga,-6.287468,106.81848,7.0,2023-04-06 17:55:58,3500.0,30,0 days 01:28:31,54
WTDN255H2Z36KR,3569562588766630,dki,"dr. Sakura Budiman, S.IP",M,1972,3C,Rusun Kapuk Muara - Penjaringan,0.0,B03277P,Rusun Kapuk Muara,-6.135667,106.76299,0,P00170,Penjaringan,-6.126306,106.79203,1.0,2023-04-06 19:28:23,0.0,52,0 days 01:33:32,54
RJDZ769V6Y28EO,180016859215889,emoney,"Zalindra Irawan, M.TI.",M,1992,M8,Lebak Bulus - Pasar Baru,1.0,P00209,RS Tarakan,-6.171146,106.81011,21,P00161,Pecenongan,-6.16771,106.82819,23.0,2023-04-06 19:05:21,3500.0,32,0 days 01:54:37,54
INCE912P5B47WS,373945281501952,emoney,"Jamal Pudjiastuti, S.I.Kom",F,1981,B21,Bekasi Timur - Cawang,0.0,P00019,BTC,-6.258292,107.02069,8,P00297,BNN LRT,-6.245863,106.871143,13.0,2023-04-06 18:59:57,3500.0,43,0 days 01:16:56,54
QNZR355Z8L49GQ,5134532253940704,dki,Suci Wacana,M,1985,12A,Pelabuhan Kaliadem - Kota,0.0,B02804P,Perumahan Buddha Tzu Chi 1,-6.107548,106.77192,1,B02489P,Muara Angke,-6.110009,106.77471,3.0,2023-04-06 18:56:19,3500.0,39,0 days 01:55:35,54
XNQP227V8H70NR,3549158005951908,dki,"Mustofa Wijayanti, M.Farm",M,1981,1T,Cibubur - Balai Kota,1.0,B05773P,Tosari 1,-6.199166,106.82334,6,B00325P,Dukuh Atas 3,-6.20565,106.8225,7.0,2023-04-06 18:27:36,20000.0,43,0 days 01:58:27,54
CTIY555I4L55BF,379764016867073,emoney,Saka Sihombing,F,1969,JAK.71,Kampung Rambutan - Pinang Ranti,1.0,B02525P,Mutiara Pulo Dukuh,-6.302629,106.87781,16,B03109P,RPTRA Dukuh,-6.301412,106.87583,17.0,2023-04-06 18:44:34,0.0,55,0 days 01:44:13,54
ZDYU060F9C31JV,4189640459822695962,brizzi,Mutia Mayasari,M,1978,JAK.77,Tanjung Priok - Jembatan Item,1.0,B01704P,Jln. Warakas I Gg. 8,-6.117623,106.87674,10,B06872P,Sbr. Jln. Ancol Selatan,-6.134139,106.855696,38.0,2023-04-06 18:54:37,0.0,46,0 days 01:09:03,54
TKPW708D4U60ET,4766007569419196,dki,"Danu Suartini, S.Farm",M,2010,M3,Kalideres - Bundaran HI via Veteran,0.0,P00025,Bundaran HI,-6.193021,106.823,0,P00081,Indosiar,-6.163376,106.77514,8.0,2023-04-06 17:42:58,3500.0,14,0 days 01:10:16,54
XEWB610F4X23IZ,3576239635494729,dki,Harsaya Natsir,F,1970,JAK.44,Andara - Stasiun Universitas Pancasila,1.0,B04625P,Sekolah Cita Buana,-6.316189,106.81425,25,B00042P,Andara Margasatwa 1,-6.313471,106.80369,36.0,2023-04-06 18:39:57,0.0,54,0 days 01:57:50,54
TVFC552O2R42DC,587887634588,flazz,Drs. Harjo Nurdiyanti,M,1986,14,Jakarta International Stadium - Senen,1.0,B06066P,Polres Metro Jakpus,-6.159496,106.8514,7,B06067P,Sunter Muara 1,-6.144331,106.85745,10.0,2023-04-06 19:08:47,3500.0,38,0 days 01:16:39,54
AGWT833G1N07SH,567286069354,flazz,"Dt. Atmaja Suartini, M.Farm",F,2000,JAK.48B,Stasiun Tebet - Kampung Melayu,1.0,B00138P,Bidara Cina 1,-6.229954,106.86735,1,B05512P,St. Tebet 3,-6.225604,106.85923,7.0,2023-04-06 17:05:59,0.0,24,0 days 00:55:26,54
QQUJ753U2B42OD,4097122165824,online,Dewi Mansur,M,1994,8K,Batusari - Grogol,0.0,B02048P,Komplek Kodam Jaya Kb. Jeruk,-6.197819,106.77097,5,B05344P,SMPN 127,-6.198939,106.7783,10.0,2023-04-06 17:46:09,3500.0,30,0 days 01:41:49,54
XXDU875A5P17ZK,378851219912235,emoney,Tina Hutasoit,F,1981,JAK.19,Pinang Ranti - Kampung Rambutan,1.0,B02328P,Masjid Jami Al-Baidlo,-6.295729,106.89896,40,B00077P,Asshomadiyah Medicare Centre 2,-6.29557,106.89825,41.0,2023-04-06 19:49:08,0.0,43,0 days 01:55:19,54
BAIZ950J0S75DX,180022972730457,emoney,"Tgk. Tania Zulaika, M.Pd",F,2010,M10,PGC 2 - Tanjung Priok,0.0,P00196,Pulo Mas Bypass,-6.176953,106.876,12,P00248,Tanjung Priok,-6.10959,106.88214,21.0,2023-04-06 19:08:45,3500.0,14,0 days 01:58:31,54
SPIB641Z3A10VQ,2237440645700724,dki,Latika Sirait,M,1953,10D,Kampung Rambutan - Tanjung Priok,0.0,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,16,P00101,Kampung Rambutan,-6.309885,106.88216,17.0,2023-04-06 17:47:23,3500.0,71,0 days 00:50:35,54
NTGK703X7I54VN,6011162006507240,dki,Lasmanto Budiman,M,1989,JAK.75,Cililitan - Kp. Pulo,1.0,B00154P,BKN 1,-6.258026,106.86955,22,B03604P,Sbr. Graha Dirgantara,-6.255569,106.88303,24.0,2023-04-06 17:27:46,0.0,35,0 days 00:54:54,54
KILU290M9E75XQ,4730280883020443501,brizzi,Zamira Puspita,M,1977,B11,Summarecon Bekasi - BNN,1.0,P00297,BNN LRT,-6.245863,106.871143,0,B00108P,Bandar Djakarta Bekasi,-6.227085,106.99683,5.0,2023-04-06 18:38:16,3500.0,47,0 days 00:50:56,54
PDKC593D9J10MR,3505707886664931,dki,T. Bagas Halimah,F,1994,JAK.52,Terminal Kalideres - Terminal Muara Angke,1.0,B00242P,Centro Metro Broadway,-6.116362,106.76143,14,B06656P,Pesakih 1,-6.154564,106.71537,43.0,2023-04-06 17:24:36,0.0,30,0 days 01:17:47,54
EKGR696H5A51TI,4450403105752326,dki,"Dr. Intan Mulyani, S.E.I",M,1977,JAK.37,Cililitan - Condet via Kayu Manis,1.0,B04057P,Sbr. Masjid Jami Al Muttaqin Balekambang,-6.283996,106.85052,2,B03548P,Sbr. Gg. Mundu II Tengah,-6.292947,106.86324,14.0,2023-04-06 18:06:27,0.0,47,0 days 01:28:03,54
ZAMU719B3O28PV,4074114259011835374,brizzi,Vero Hutagalung,F,1983,JAK.31,Blok M - Andara,1.0,B00245P,Child Care Pre School,-6.257557,106.8009,48,B06579P,Blok M Jalur 4,-6.243474,106.80188,57.0,2023-04-06 19:44:00,0.0,41,0 days 01:45:10,54
AZOU708Y3G31II,4000041838802,online,Diah Marpaung,M,2012,11M,Rusun Rawa Bebek - Bukit Duri,1.0,P00058,Flyover Klender,-6.213596,106.90306,7,P00102,Kampung Sumur,-6.214412,106.91189,8.0,2023-04-06 18:35:20,0.0,12,0 days 01:02:25,54
UAKI258F4C84SK,4112330548313,online,"Drs. Gilda Sinaga, S.Psi",M,1994,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,0.0,B06277P,Jln.Tebet Barat V,-6.233937,106.8477,0,B06674P,Tebet Eco Park Selatan 4,-6.239215,106.8519,4.0,2023-04-06 17:48:09,0.0,30,0 days 01:02:34,54
SNBV615P7K48AU,30583455954585,bni,Bahuwirya Rahayu,M,1981,2F,Rusun Cakung Barat - Pulo Gadung,0.0,P00258,Tipar Cakung,-6.183387,106.92463,2,P00028,Cakung United Tractors,-6.18324,106.92998,3.0,2023-04-06 18:25:51,0.0,43,0 days 01:14:59,54
HEXP210E9P58IB,2720484776954605,dki,Bancar Irawan,M,1999,3B,Rusun Flamboyan - Cengkareng,1.0,B03041P,Puskesmas Cengkareng,-6.144546,106.72866,4,B02808P,Perumahan KFT 1,-6.135093,106.72983,6.0,2023-04-06 17:29:07,0.0,25,0 days 00:57:42,54
JLWS013T8E61WA,3570422408611549,dki,"Jati Nainggolan, M.TI.",F,1987,8C,Kebayoran Lama - Tanah Abang,0.0,B00391P,Gandaria City,-6.243912,106.7824,3,B02014P,Kompas Gramedia,-6.210472,106.79598,13.0,2023-04-06 18:44:18,3500.0,37,0 days 01:14:44,54
AYII374D8V05QW,2291402671071407,dki,Puspa Saptono,F,1984,M2,Pulo Gadung - Monas,1.0,P00195,Pulo Mas,-6.174736,106.89277,13,P00014,Bermis,-6.178203,106.89859,14.0,2023-04-06 18:33:54,3500.0,40,0 days 01:11:33,54
UFWZ221Q0L95RM,676172975739,flazz,"Dr. Zaenab Wulandari, S.Ked",M,1996,12B,Pluit - Senen,0.0,P00013,Kota,-6.13679,106.8149,17,P00146,Pangeran Jayakarta,-6.137611,106.81792,18.0,2023-04-06 18:32:34,3500.0,28,0 days 01:41:50,54
QQZE258F8U23KY,180020791350481,emoney,T. Karna Sihombing,F,2001,5D,PGC 1 - Ancol,1.0,P00253,Tegalan,-6.203101,106.85715,11,P00297,BNN LRT,-6.245863,106.871143,19.0,2023-04-06 17:58:18,3500.0,23,0 days 01:40:04,54
WUIE337R3Z19SJ,502072062834,flazz,Kalim Namaga,M,1971,9D,Pasar Minggu - Tanah Abang,0.0,B03153P,RS Medistra,-6.240411,106.83412,25,B05931P,YBK,-6.270872,106.8466,39.0,2023-04-06 18:08:58,3500.0,53,0 days 01:20:57,54
XWBY317Z0D18VX,30385017224303,bni,"dr. Vega Rahimah, S.Pt",M,2003,JAK.117,Tanjung Priok - Tanah Merdeka,1.0,B01056P,Jln. Elpa Putih II,-6.110053,106.88721,28,B05728P,Term. Tj. Priok 1,-6.1098,106.88118,30.0,2023-04-06 18:31:59,0.0,21,0 days 01:29:56,54
QHTX425R1Y87IB,6590854673757012,dki,Bajragin Najmudin,M,1986,3H,Jelambar - Kota,1.0,P00294,Sawah Besar Arah Selatan,-6.157368,106.818661,4,P00292,Harmoni Arah Selatan,-6.162687,106.81992,5.0,2023-04-06 18:41:33,0.0,38,0 days 01:33:46,54
HNKH134A3W77AM,4963710913075879668,brizzi,Ophelia Firmansyah,M,2000,14,Jakarta International Stadium - Senen,1.0,B03885P,Sbr. Jembatan Sukamulya III,-6.170489,106.85205,3,B06067P,Sunter Muara 1,-6.144331,106.85745,10.0,2023-04-06 18:12:17,3500.0,24,0 days 00:57:11,54
MYEM645W6H52VA,213104805015669,emoney,"Sutan Garda Tampubolon, S.Pd",M,1956,JAK.49,Lebak Bulus - Cipulir,1.0,B02948P,Pool Taksi Tanah Kusir,-6.254506,106.77741,13,B00813P,ITC Cipulir,-6.237701,106.76515,53.0,2023-04-06 17:37:15,0.0,68,0 days 01:08:12,54
KWQX610K8Z97IL,342875882384375,emoney,Marsito Melani,F,2010,7A,Kampung Rambutan - Lebak Bulus,0.0,B00400P,Gg. Ali,-6.307683,106.87636,2,B01857P,Kebagusan Raya,-6.296314,106.82703,18.0,2023-04-06 17:56:30,3500.0,14,0 days 01:29:27,54
KSDA226Q7R77TK,4744480387450088900,brizzi,Galur Riyanti,F,1980,JAK.44,Andara - Stasiun Universitas Pancasila,1.0,B05464P,St. Lenteng Agung 2,-6.331342,106.83467,7,B04591P,Sbr. Yayasan Al Azhar Syuhada,-6.326612,106.8207,17.0,2023-04-06 19:12:45,0.0,44,0 days 01:42:57,54
VHOD415M7P04DC,4909284437358495207,brizzi,Bakiman Budiman,F,1981,7Q,Blok M - PGC,0.0,B03889P,Sbr. Kalibata Square,-6.255574,106.85167,26,B02771P,Pertigaan Dewi Sartika,-6.258864,106.864131,29.0,2023-04-06 18:10:24,3500.0,43,0 days 01:00:26,54
YFOE858T3G73LC,4613366061817460310,brizzi,"Lurhur Prasetya, S.E.I",M,1991,1M,Meruya - Blok M,1.0,B01947P,Kel. Srengseng,-6.203472,106.75694,29,B05411P,SPBU Meruya Ilir,-6.19749,106.75352,34.0,2023-04-06 18:21:56,3500.0,33,0 days 01:53:43,54
PFED094P1B53XK,341371220559499,emoney,Pia Simanjuntak,F,1977,JAK.36,Cilangkap - Cililitan,0.0,B04333P,Sbr. SDN Dukuh 01,-6.287962,106.87417,31,B04211P,Sbr. PLN Kramat Jati,-6.283302,106.8716,35.0,2023-04-06 18:14:12,0.0,47,0 days 01:02:40,54
GJMP531C1L80WL,30276672399789,bni,"Teguh Wijaya, S.Pt",F,1981,5C,PGC - Juanda,1.0,P00154,Pasar Jatinegara,-6.215744,106.86632,10,P00070,Gelanggang Remaja,-6.235445,106.86795,13.0,2023-04-06 18:01:26,3500.0,43,0 days 00:54:33,54
MLZI290H1E71LY,3549191016294752,dki,"T. Gangsa Hutasoit, S.IP",M,1985,JAK.27,Pulo Gebang - Rorotan,0.0,B02280P,Masjid At Taqwa Karang Tengah,-6.151522,106.97204,45,B04942P,Simpang KH Abdulloh Karang Tengah 1,-6.147051,106.97188,47.0,2023-04-06 19:03:39,0.0,39,0 days 01:30:39,54
QXEN552I5Y89LC,2679374058097150,dki,"Dina Zulkarnain, M.M.",M,1991,B11,Summarecon Bekasi - BNN,1.0,P00297,BNN LRT,-6.245863,106.871143,0,P00236,Summarecon Bekasi,-6.225566,107.00281,6.0,2023-04-06 18:46:12,3500.0,33,0 days 01:20:47,54
RGMS227T3Q95UA,4547245090487583462,brizzi,Padmi Marpaung,F,1992,4E,Rusun Jatinegara Kaum - Pulo Gadung,1.0,B02997P,Pulo Gadung,-6.183245,106.90868,0,B01620P,Jln. Swadaya Pln,-6.20965,106.90171,9.0,2023-04-06 18:09:55,0.0,32,0 days 01:04:18,54
PCKU053E3Z21ZF,3528988342978833,dki,Narji Waskita,M,1985,JIS3,Harmoni - Jakarta International Stadium,0.0,P00095,JIS,-6.126689,106.85587,0,P00097,Juanda,-6.168048,106.83089,11.0,2023-04-06 18:47:24,3500.0,39,0 days 01:59:21,54
VUAQ519Y0R66HC,3535679723903364,dki,"Dr. Gamanto Winarsih, S.Ked",F,1991,JAK.84,Terminal Kampung Melayu - Kapin Raya,1.0,B05825P,Univ. Borobudur 2,-6.241463,106.89608,28,B00088P,Awab Dalam,-6.224877,106.8696,44.0,2023-04-06 19:38:34,0.0,33,0 days 01:59:12,54
YJRW766T6W59DP,4719913296770918,dki,Umar Pradana,M,2003,JAK.08,Roxy - Benhil,0.0,B05924P,Yayasan Muhammadiyah 1,-6.197045,106.81442,22,B04121P,Sbr. Pam Jaya DKI,-6.203461,106.80803,29.0,2023-04-06 18:39:12,0.0,21,0 days 01:24:36,54
DEXZ248C6C03MJ,4709994160903,online,"Cut Gabriella Haryanti, S.Sos",M,1974,T21,Palem Semi - Bundaran Senayan,0.0,B00611P,Gelora Bung Karno 1,-6.224642,106.8056,9,B00222P,Bundaran Senayan 2,-6.227877,106.80068,12.0,2023-04-06 17:37:16,20000.0,50,0 days 01:26:43,54
HJIN018P7F40PA,213136570183140,emoney,drg. Gawati Maryadi,M,1992,JAK.23,Senen - Pisangan Baru,0.0,B06428P,Jln. Galur Sari Barat 2,-6.200101,106.864719,34,B06431P,SDN Utan Kayu Selatan 23 Pagi,-6.203858,106.87078,37.0,2023-04-06 18:48:47,0.0,32,0 days 01:53:24,54
KOJV551K7A05RP,3570416613897992,dki,"Gawati Damanik, S.E.",F,2010,5C,PGC - Juanda,1.0,P00021,Budi Utomo,-6.166063,106.83906,1,P00118,Kramat Sentiong,-6.18798,106.84595,3.0,2023-04-06 17:59:13,3500.0,14,0 days 01:24:19,54
GCLJ076X3Z36EM,213189948673904,emoney,Fathonah Anggraini,M,2006,6M,Stasiun Manggarai - Blok M,1.0,P00121,Kuningan Timur,-6.234731,106.82902,8,P00160,Patra Kuningan,-6.232677,106.832087,9.0,2023-04-06 17:31:44,3500.0,18,0 days 00:54:59,54
VYXY227H5U35OH,4817620823758230,dki,"Dina Halimah, S.Psi",F,1993,JAK.07,Tanah Abang - Grogol via Tawakal,1.0,B02311P,Masjid Jami Al Hidayah Tomang,-6.171444,106.79616,9,B04063P,Sbr. Masjid Jami Baiturrahman Tomang,-6.172505,106.80357,18.0,2023-04-06 17:20:41,0.0,31,0 days 01:10:17,54
XVEO080B6A08MR,3518707807771562,dki,Hasna Manullang,F,1977,JAK.22,Dwikora - Penas Kalimalang,0.0,B02433P,Mess Wirayudha 2,-6.242076,106.88072,11,B00234P,Cawang Soetoyo 1,-6.24544,106.87548,16.0,2023-04-06 17:54:22,0.0,47,0 days 01:39:08,54
VGUM636B0N59MP,4345294247705168,dki,"Dasa Hastuti, S.Psi",M,1984,JAK.115,Term. Tj. Priok - Pegangsaan II IGI,0.0,B06590P,Sbr. Jln. Komplek Yuka,-6.12603,106.91702,18,B06604P,Simpang Jln. Pegangsaan Dua,-6.18223,106.9185,40.0,2023-04-06 19:01:43,0.0,40,0 days 01:38:08,54
LBFX067G2V12WD,4375765946745400,dki,Ghaliyati Prayoga,F,1987,5D,PGC 1 - Ancol,1.0,P00003,Ancol,-6.127563,106.83039,0,P00092,Jembatan Merah,-6.146731,106.83427,3.0,2023-04-06 18:26:32,3500.0,37,0 days 01:00:05,54
XHGV782B5Y00OL,344423213182214,emoney,dr. Gasti Budiyanto,M,1998,5C,PGC - Juanda,1.0,P00031,Cawang Otista,-6.243607,106.86876,14,P00033,Cawang UKI,-6.250309,106.8736,17.0,2023-04-06 18:59:59,3500.0,26,0 days 01:36:07,54
HVMN158K2W30TS,6011618540818377,dki,"Cut Agnes Thamrin, S.Psi",F,1970,JAK.26,Rawamangun - Duren Sawit,0.0,B05069P,Simpang Persahabatan Raya,-6.206364,106.88575,41,B00769P,HKBP Rawamangun,-6.196463,106.88597,45.0,2023-04-06 18:15:40,0.0,54,0 days 01:34:39,54
TMQW299V3X93FB,3508055251895822,dki,Jasmani Sirait,M,1975,L13E,Puri Beta - Kuningan (Express),1.0,P00001,Adam Malik,-6.236466,106.74786,10,P00198,Puri Beta 2,-6.230532,106.72371,11.0,2023-04-06 18:50:18,3500.0,49,0 days 01:39:13,54
MGIV785Z9I47DQ,570918242399,flazz,Mumpuni Gunarto,F,1998,10D,Kampung Rambutan - Tanjung Priok,1.0,P00196,Pulo Mas Bypass,-6.176953,106.876,8,P00182,Plumpang Pertamina Arah Utara,-6.12848,106.8937,13.0,2023-04-06 18:38:38,3500.0,26,0 days 01:32:26,54
JPNP096Y2Q23XC,180000876162530,emoney,"Ir. Yani Sihombing, S.H.",M,1973,12P,St. LRT Pegangsaan Dua - JIS,0.0,B00168P,Boulevard Inspeksi Kali Sunter,-6.151094,106.88901,8,P00240,Sunter Karya,-6.137625,106.87081,11.0,2023-04-06 17:08:14,3500.0,51,0 days 00:51:11,54
OZDN078L0W33UN,180065411329605,emoney,"Dt. Murti Salahudin, S.T.",F,2008,JAK.64,Lenteng Agung - Aseli,0.0,B04217P,Sbr. Polsek Jagakarsa,-6.350808,106.80775,6,B05219P,Simpang Warung Sila Rindang,-6.345472,106.81167,10.0,2023-04-06 18:29:17,0.0,16,0 days 00:54:49,54
XIIO740G9G08VG,30158257275842,bni,R. Yani Ardianto,F,1984,9N,Pinang Ranti - Pramuka,1.0,P00016,BKN,-6.257751,106.87,0,P00179,Pinang Ranti,-6.291075,106.88634,2.0,2023-04-06 17:55:57,3500.0,40,0 days 00:57:21,54
CITK397S8J16SG,345711968178505,emoney,Kawaya Oktaviani,M,2009,1T,Cibubur - Balai Kota,0.0,B00248P,Cibubur Junction,-6.368735,106.89366,0,B03314P,MH Thamrin 2,-6.188238,106.82277,12.0,2023-04-06 18:26:13,20000.0,15,0 days 00:54:05,54
LTRK897A8L45QL,3521407549788058,dki,Karma Narpati,F,1994,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,0.0,B02333P,Masjid Jami Asy Syakirin,-6.351203,106.80153,7,B06847P,Sbr. Gg. Cermai,-6.324671,106.811372,19.0,2023-04-06 18:19:10,0.0,30,0 days 01:40:28,54
VZVA670C1G49ZZ,376898980622834,emoney,Luhung Hutapea,F,1981,1F,Stasiun Palmerah - Bundaran Senayan,1.0,P00217,Senayan JCC Arah Barat,-6.213906,106.80841,2,P00230,St. Palmerah,-6.208908,106.79706,6.0,2023-04-06 18:10:07,3500.0,43,0 days 01:19:15,54
KCVL137R2Q30VX,4966489323202,online,Eka Yolanda,M,1998,B21,Bekasi Timur - Cawang,0.0,P00022,Bulak Kapal 1,-6.250708,107.02395,4,B01728P,Jatibening 1,-6.257161,106.94651,12.0,2023-04-06 16:54:02,3500.0,26,0 days 00:53:58,54
ZTKV369T2X15FB,3565938568828570,dki,Oliva Saefullah,F,1987,12C,Rusun Waduk Pluit - Penjaringan,1.0,B06295P,Gg. VIII Muara Baru,-6.122869,106.80402,3,B03299P,Rusun Waduk Pluit,-6.111456,106.80022,6.0,2023-04-06 18:42:36,0.0,37,0 days 01:12:39,54
LHEC771M2Y54WX,2407683922581481,dki,Irfan Damanik,M,1993,14,Jakarta International Stadium - Senen,0.0,B05556P,Sunter Muara,-6.144072,106.85763,7,B03201P,RSPAD 3,-6.175462,106.83922,18.0,2023-04-06 17:22:03,3500.0,31,0 days 00:59:01,54
OBVA576K1L86MC,676368577380,flazz,"Tgk. Puput Hartati, S.Psi",F,1982,2F,Rusun Cakung Barat - Pulo Gadung,0.0,B06188P,SMK Nurul Huda,-6.17684,106.93592,4,B03298P,Rusun Tipar Cakung,-6.171493,106.93731,5.0,2023-04-06 19:09:00,0.0,42,0 days 01:28:43,54
ZHGK656D4T70YF,2484941381862990,dki,"Tgk. Joko Maryadi, M.Ak",M,1981,13C,Puri Beta - Dukuh Atas,1.0,P00200,Rawa Barat,-6.238947,106.81624,7,P00136,Mayestik,-6.241921,106.79077,10.0,2023-04-06 18:23:35,3500.0,43,0 days 01:17:26,54
AYSQ161V6X66JB,30100687125098,bni,"Galak Budiman, S.Pt",F,2008,1,Blok M - Kota,1.0,P00051,Dukuh Atas,-6.205702,106.82223,13,P00133,Masjid Agung,-6.236483,106.79845,19.0,2023-04-06 17:50:34,3500.0,16,0 days 01:26:58,54
DXZR678R4O96WY,3560571608142499,dki,"Lasmanto Suwarno, S.Psi",M,1997,JAK.01,Tanjung Priok - Plumpang,0.0,B01080P,Jln. Gorontalo II,-6.11345,106.88277,5,B05308P,SMKN 12,-6.115571,106.88546,18.0,2023-04-06 17:19:30,0.0,27,0 days 00:50:19,54
KJVQ857A2Q72EA,4880377652769980677,brizzi,Drs. Betania Wahyuni,M,2010,JAK.120,JIS - Terminal Muara Angke,1.0,B01158P,Jln. Industri I,-6.147508,106.83679,27,B06082P,BNN Jakarta Utara,-6.132871,106.86411,37.0,2023-04-06 19:31:17,0.0,14,0 days 01:59:26,54
KBZX331K2I07GP,3528266385259712,dki,"Jamalia Zulkarnain, S.Gz",F,1988,4B,Stasiun Manggarai - UI,1.0,B00105P,Balai Sudirman,-6.227043,106.84742,38,B03126P,RS Budi Jaya,-6.218825,106.84519,42.0,2023-04-06 17:57:27,3500.0,36,0 days 01:22:55,54
